Division,Placement,Skipper,Team,Total Score
B,1,Brooke Winslow '15,Massachusetts Institute of Technology,14
B,2,Frances Jimenez '16,Bowdoin College,17
B,3,Lydia Whiteford '15,Brown University,18
B,4,Mackenzie Loy '13,Tufts University,19
B,5,Christina Wettersten '15,Massachusetts Institute of Technology,33
B,6,William Widdis '16 *,Brandeis University,40
B,7,Catherine Stavola '14,University of Connecticut,43
B,8,Linnea Goldstein '16,Northeastern University,51
B,9,Phoebe Howe '15,Middlebury College,55
B,10,Tiffany Chan '15,Wellesley College,60
B,11,William Sartorius '16,Bates College,65
B,12,Thomas Erwes '14,McGill University,66
B,13,Katherine Walker '16,Wesleyan University,66
