Division,Placement,Skipper,Team,Total Score
B,1,Rebekah Schiff '16,College of Charleston,23
B,2,Marten Kendrick '15,Georgia Institute of Technology,23
B,3,none,The Citadel,42
B,4,David Rogers '15,North Carolina State University,43
B,5,James Lemmon '14,Clemson University,45
B,6,none,University of North Carolina at Wilmington,61
B,7,Andrew Corriveau '15,Clemson University,63
B,8,Waverly Askew '16,Jacksonville University,75
B,9,none,University of Georgia,83
B,10,Thomas Andrews '13,Auburn University,110
