Division,Placement,Skipper,Team,Total Score
B,1,Alex Jacob '16,Fordham University,43
B,2,Nicholas Clemence '15,St. Mary's College of Maryland,57
B,3,Eric Siegel '16,Washington College,82
B,4,Brendan O'Leary '16,Hobart and William Smith Colleges,85
B,5,Lukas Edegran '13,U. S. Naval Academy,86
B,6,Domenic Re '15,University of Virginia,105
B,7,Mark Miedama '14,Old Dominion University,120
B,8,Matthew Nilsen '14,SUNY Maritime College,140
B,9,Francois Conde-Jahn '13,U. S. Merchant Marine Academy,157
B,10,Christina Johns '13,University of Pennsylvania,163
B,11,James Gardner '16,U. S. Merchant Marine Academy,177
B,12,Bradley Barth '16,Cornell University,184
B,13,Peter Hudson '16,Rensselaer Polytechnic Institute,214
B,14,Taylor Stubbins '15,Queen's University,217
B,15,Jay Spector '16,George Washington University,217
B,16,Ted Wingender '14,Ocean County College,227
B,17,John Koehler '13,Columbia University,234
B,18,Matthew Guenther '14,Stevens Institute of Technology,238
B,19,Elizabeth Smith '14,Princeton University,296
B,20,Mary Morgan '15,Rutgers University,296
