Division,Placement,Skipper,Team,Total Score
B,1,Nevin Snow '16,Georgetown University,51
B,2,Victor Diaz De Leon '14,St. Mary's College of Maryland,71
B,3,Michael Grove '14,U. S. Naval Academy,87
B,4,Tyler Steel '13,SUNY Maritime College,125
B,5,Louis Padnos '14,Hobart and William Smith Colleges,127
B,6,Esteban Forrer '16,Old Dominion University,128
B,7,Ryan Bailey '15,Washington College,128
B,8,Alex Jacob '16,Fordham University,134
B,9,Robert Boger '13,U. S. Merchant Marine Academy,152
B,10,Duncan Howes '15,Cornell University,175
B,11,Christian Geary '14,Stevens Institute of Technology,191
B,12,Christopher Stessing '14,University of Virginia,194
B,13,Maria Sinagra '16,George Washington University,210
B,14,Christina Johns '13,University of Pennsylvania,235
B,15,Luke Miller '15,University of Buffalo,245
B,16,Chris Myers '15,Drexel University,257
B,17,Richard Ross '16,Christopher Newport University,280
B,18,Andrew Grasso '15,Princeton University,290
