Division,Placement,Skipper,Team,Total Score
A,1,Alexander Halliday '16,Western Washington University,21
A,2,Ross Jespersen '16,University of Victoria,23
A,3,none,University of Victoria,42
A,4,Kris Thompson '16,University of Washington,62
A,5,Neil Roberts '16,University of British Columbia,62
A,6,Scott Van Bergen '15,Portland State University,69
A,7,Ryan Fritsen '14,University of Oregon,76
A,8,Eliza Pearce '15,University of Oregon,80
A,9,Ryan McLaughlin '16,Western Washington University,90
A,10,Reid Henry '16,Western Washington University,94
A,11,Jasmine Gerraty '17,Western Washington University,100
A,12,Evan Derickson '13,Western Washington University,117
A,13,Kyle Kubler '13,University of Puget Sound,123
A,14,Aaron Zilz '16,Western Washington University,145
