Division,Placement,Skipper,Team,Total Score
A,1,none,Tufts University,28
A,2,none,Boston University,35
A,3,none,Roger Williams University,48
A,4,none,Northeastern University,57
A,5,none,Wesleyan University,73
A,6,none,Maine Maritime Academy,75
A,7,none,Boston University,85
A,8,Michael Reney '13,Massachusetts Maritime Academy,95
A,9,none,McGill University,106
A,10,none,University of New Hampshire,109
A,11,none,Johnson and Wales University,115
A,12,John Murphy '16,Amherst College,139
A,13,none,Bentley University,192
A,14,none,Brandeis University,192
A,15,none,Williams College,192
