Division,Placement,Skipper,Team,Total Score
A,1,Olin Paine '16,Fordham University,5
A,2,Lukas Edegran '13,U. S. Naval Academy,14
A,3,William Bowman '14,Boston College,14
A,4,David Liebenberg '14,Tufts University,26
A,5,Nate Jermain '15,University of Vermont,26
A,6,Tommy Holmberg '13,Bates College,26
A,7,Conor Cashel '14,Columbia University,28
A,8,Ian Storck '15,Dartmouth College,35
A,9,Nick Valente '16,SUNY Maritime College,36
A,10,Colin Keil '15,Cornell University,39
A,11,Andrew Bates '15,U. S. Merchant Marine Academy,40
A,12,Scott Barnhill '14,Villanova University,46
A,13,Zachary Foreman '13,Yale University,48
A,14,Elyse Surette-DiMuzio '14,McGill University,50
A,15,Mary Loffredo '14,SUNY Stony Brook,52
A,16,William Iselin '14,Wesleyan University,61
