Division,Placement,Skipper,Team,Total Score
A,1,Oliver Toole '14,Stanford University,19
A,2,Kieran Chung '15,Stanford University,27
A,3,Julian Soto '14,University of Hawaii,43
A,4,Kevin Laube '14,Stanford University,52
A,5,Adam Pokras '14,University of Hawaii,53
A,6,James Foster '14,University of Hawaii,83
A,7,Nicholas Weis '15,University of California at Irvine,90
A,8,Matt Wenner '12,University of Hawaii,96
A,9,Cobi Allen '16,University of California at Santa Barbara,104
A,10,Jacob Hiew '15,University of California at Berkeley,106
A,11,Peter Bailey '15,University of California at Los Angeles,121
A,12,Grant Rickon '16,University of California at Santa Barbara,148
