Division,Placement,Skipper,Team,Total Score
B,1,Ethan Fryer-Ressmeyer '14,University of Minnesota,25
B,2,Benjamin Reiland '15,University of Wisconsin,27
B,3,Autumn Morden '15,University of Wisconsin Milwaukee,40
B,4,Michael Rudokas '13 *,Washington University,40
B,5,Greg Bammel '14,University of Wisconsin,42
B,6,Chris Loew-Blosser '14,University of Minnesota,51
B,7,Taylor Valentor '16,University of Illinois - Chicago,73
B,8,Dillan Newbold '14,University of Iowa,77
B,9,Edward Zelenak '15,University of Michigan,90
B,10,Kaya Matson '14,Grinnell College,96
B,11,Rebecca Abellera '15,University of Iowa,101
