Division,Placement,Skipper,Team,Total Score
B,1,Ian Stokes '16,University of California at Santa Barbara,36
B,2,none,University of Washington,60
B,3,James Foster '14,University of Hawaii,60
B,4,Matthew Van Rensselaer '13,California Maritime Academy,70
B,5,none,Western Washington University,70
B,6,none,University of California at Irvine,71
B,7,Emelia Pelliccio '13,University of California at Los Angeles,72
B,8,Hanne Nagatani '13,University of Hawaii,72
B,9,none,University of California at Berkeley,78
B,10,none,Santa Clara University,82
B,11,none,University of California at San Diego,82
B,12,John Hill '13,California State University Long Beach,88
B,13,none,University of California at Berkeley,91
B,14,none,University of Washington,91
B,15,Max Kohrman '15,Stanford University,97
B,16,none,University of Southern California,101
B,17,none,Western Washington University,106
B,18,none,Oregon State University,133
B,19,Mark Hurdle '13,California State University Monterey Bay,140
B,20,Alex Verdoia '15,University of California at Santa Cruz,146
B,21,Ryan Fritsen '14,University of Oregon,154
B,22,Jeffrey Tedmori '15,California State University Channel Islands,158
B,23,none,University of California at Davis,171
B,24,Kaili Swetland '14,University of Oregon,185
B,25,none,Cal Poly University S.L.O.,186
