Division,Placement,Skipper,Team,Total Score
A,1,Markus Edegran '16,U. S. Naval Academy,71
A,2,Philip Youngberg '15,U. S. Naval Academy,71
A,3,Evan Hoffmann '14,Old Dominion University,100
A,4,Ryan Bailey '15,Washington College,102
A,5,Devin Laviano '13,U. S. Naval Academy,131
A,6,Joseph David '16,Old Dominion University,131
A,7,Tyler Kennedy '13 *,Kean University,142
A,8,Nicholas LaChance '16,Hobart and William Smith Colleges,163
A,9,Dylan Marohn '16,U. S. Merchant Marine Academy,169
A,10,Mike Carr '15,SUNY Maritime College,179
A,11,Chris Wilson '16,Hobart and William Smith Colleges,193
A,12,Austin Neuman '16,U. S. Merchant Marine Academy,195
A,13,Jacob Spracher '15,Old Dominion University,206
A,14,John Darby '14,Hobart and William Smith Colleges,207
A,15,Chris Myers '15,Drexel University,214
A,16,John Nothacker '16,SUNY Maritime College,249
A,17,Sam Hallowell '16,Hobart and William Smith Colleges,269
A,18,William Joumas '15,Villanova University,284
