Division,Placement,Skipper,Team,Total Score
B,1,none,University of California at Santa Barbara,13
B,2,none,California State University Long Beach,30
B,3,none,University of California at Berkeley,30
B,4,none,California Maritime Academy,33
B,5,none,University of Southern California,40
B,6,none,University of California at San Diego,40
B,7,none,University of California at Berkeley,41
B,8,none,University of California at Los Angeles,47
B,9,none,University of California at Berkeley,52
B,10,none,California Maritime Academy,68
B,11,none,Cal Poly University S.L.O.,79
B,12,none,University of California at Davis,83
B,13,none,University of California at Davis,84
B,14,none,University of Oregon,112
B,15,none,University of California at Santa Barbara,112
