Division,Placement,Skipper,Team,Total Score
B,1,Christopher Banholzer '13,College of Charleston,14
B,2,Christopher Stocke '15,University of South Florida,28
B,3,Matthew Hecht '16,University of Miami,30
B,4,Tony Collins '15,Eckerd College,34
B,5,Tamara Greak '13,University of North Carolina at Wilmington,49
B,6,Marten Kendrick '15,Georgia Institute of Technology,60
B,7,Allison Gray '13,University of Florida,68
B,8,Daniel Hemstreet '15,North Carolina State University,82
B,9,Ben Brightwell '13,The Citadel,92
B,10,James Lemmon '14,Clemson University,98
B,11,Joel Hurley '16,Embry-Riddle University,114
B,12,Maria Phillips '13,New College of Florida,129
