Division,Placement,Skipper,Team,Total Score
A,1,Andrew Fox '13,University of Wisconsin,22
A,2,Chris Loew-Blosser '14,University of Minnesota,63
A,3,Eric Sauter '13,University of Iowa,63
A,4,Phillip Morley '13,University of Wisconsin,87
A,5,George Powell '13,Northwestern University,89
A,6,Travis Cottle '15,Northwestern University,96
A,7,John Hodges '13,Northwestern University,97
A,8,Brian Tobelmann '18,University of Wisconsin,161
A,9,Davis Dolson '14,Marquette University,176
A,10,Maximiliano Oliveras '16,Marquette University,202
