Division,Placement,Skipper,Team,Total Score
A,1,Nevin Snow '16,Georgetown University,83
A,2,Ben Spector '13,College of Charleston,98
A,3,Matthew Wefer '14,Dartmouth College,115
A,4,Joshua Greenslade '14,St. Mary's College of Maryland,133
A,5,Harry Scott '13,SUNY Maritime College,134
A,6,Will Stocke '13,University of South Florida,135
A,7,Connor Needham '14,Roger Williams University,137
A,8,Christopher Segerblom '14,Yale University,138
A,9,Colin Smith '13,Brown University,157
A,10,Alex Jacob '16,Fordham University,158
A,11,Dillon Paiva '13,Old Dominion University,158
A,12,Markus Edegran '16,U. S. Naval Academy,161
A,13,Johnny Norfleet '13,Hobart and William Smith Colleges,185
A,14,Wesley Byrne '13,Eckerd College,192
A,15,Gram Slattery '15,Harvard University,197
A,16,Nate Jermain '15,University of Vermont,202
A,17,Sam Fitzgerald '14,Washington College,203
A,18,Andrew Bates '15,U. S. Merchant Marine Academy,231
A,19,William Howard '14,University of Miami,244
A,20,Spencer Stubbins '13,Queen's University,320
