Division,Placement,Skipper,Team,Total Score
A,1,Deirdre Lambert '15,Dartmouth College,33
A,2,Morgan Kiss '15,Yale University,33
A,3,Stephanie Hudson '13,Boston College,46
A,4,Natalie Salk '13,Tufts University,64
A,5,Chloe Lepert '15,Massachusetts Institute of Technology,65
A,6,Mary Hall '15,U. S. Naval Academy,73
A,7,Sky Adams '14,Brown University,76
A,8,Haley Powell '13,Roger Williams University,79
A,9,Abby Featherstone '13,University of South Florida,86
A,10,Kaylee Schwitzer '15,Bowdoin College,89
A,11,Arielle DeLisser '14,Hobart and William Smith Colleges,92
A,12,Devon Rohde '15,U. S. Coast Guard Academy,95
A,13,Morgan Russom '14,Harvard University,104
A,14,Chanel Miller '14,University of Rhode Island,106
A,15,Elizabeth Glivinski '14,Boston University,108
A,16,Alexandra Romagnoli '15,Connecticut College,122
A,17,Tasha Greenwood '15,Northeastern University,131
A,18,Irene Jacqz '13,Columbia University,132
