Division,Placement,Skipper,Team,Total Score
B,1,Kevin Laube '14,Stanford University,28
B,2,Mark Ryan '15,California State University Long Beach,56
B,3,Madeline Kennedy '14,University of Hawaii,62
B,4,Peter McGrath '13,Western Washington University,79
B,5,Scott Doyle '14,California Maritime Academy,89
B,6,John Olson '14,University of California at San Diego,92
B,7,Georgie Ryan '16,University of California at Berkeley,95
B,8,Noelle Herring '16,Stanford University,112
B,9,Cobi Allen '16,University of California at Santa Barbara,124
B,10,Benjamin Kennady '13,Texas A&M University at Galveston,129
B,11,Steven Cassingham '14,Arizona State University,172
B,12,Ryan Fritsen '14,University of Oregon,177
B,13,Alex Lubben '13,Northwestern University,181
B,14,William Larsen '13,University of California at Irvine,196
B,15,John Coakley '16,University of Southern California,203
B,16,Grant Petersen '15,Cal Poly University S.L.O.,232
B,17,Gabriel Monti '15,University of California at Los Angeles,234
B,18,David Macko '14,California State University Monterey Bay,245
B,19,Daniel Marks '14,Santa Clara University,251
B,20,Daniel Baldassare '15,University of California at Davis,252
B,21,Sierra Marangola '15,California State University Channel Islands,265
