Division,Placement,Skipper,Team,Total Score
A,1,Deirdre Lambert '15,Dartmouth College,51
A,2,Kayla McComb '13,St. Mary's College of Maryland,52
A,3,Natalie Salk '13,Tufts University,55
A,4,Mary Hall '15,U. S. Naval Academy,57
A,5,Chloe Lepert '15,Massachusetts Institute of Technology,58
A,6,Nancy Hagood '14,Georgetown University,60
A,7,Clerc Cooper '15,College of Charleston,69
A,8,Morgan Kiss '15,Yale University,69
A,9,Kaye Siemers '13,Eckerd College,70
A,10,Stephanie Hudson '13,Boston College,73
A,11,Arielle DeLisser '14,Hobart and William Smith Colleges,78
A,12,Sky Adams '14,Brown University,79
A,13,Lauren Turner '13,Cornell University,80
A,14,Irene Jacqz '13,Columbia University,85
A,15,Chanel Miller '14,University of Rhode Island,91
A,16,Corina Radtke '14,Old Dominion University,103
A,17,Taylor Scheuermann '15,University of Miami,112
A,18,Mia Cooper '14,Fordham University,126
