Division,Placement,Skipper,Team,Total Score
A,1,Sydney Bolger '12,Georgetown University,37
A,2,Megan Magill '11,St. Mary's College of Maryland,42
A,3,Stephanie Roble '11,Old Dominion University,46
A,4,Caroline Patten '11,Hobart and William Smith Colleges,50
A,5,Amanda Johnson '11,University of Pennsylvania,70
A,6,Marissa Lihan '14,U. S. Naval Academy,71
A,7,Ryann Hall '11,Fordham University,74
A,8,Lauren Turner '13,Cornell University,88
A,9,Meredith Carroll '11,George Washington University,89
A,10,Melissa Bermudez '12,Columbia University,102
A,11,Shaylyn Leary '12,Salisbury University,127
A,12,Jessie Shifalo '11,U. S. Merchant Marine Academy,140
