Division,Placement,Skipper,Team,Total Score
A,1,Glen Stellmacher '11,University of Washington,35
A,2,Philip Gordon '12,University of Oregon,43
A,3,Bryan Rust '11,Western Washington University,45
A,4,Evan Rankin '12,University of Victoria,57
A,5,Elisha Allen '13,University of British Columbia,74
A,6,Mike Knape '12,University of Puget Sound,75
A,7,Cara Kuhlman '11,University of Oregon,90
A,8,Alex Waldron '13,Western Washington University,93
A,9,Peter McGrath '13,Western Washington University,99
A,10,Angela Gossom '13,Western Washington University,103
A,11,Leila Whitney '13,Portland State University,120
A,12,Lisa Hodges '11,Lewis and Clark College,122
A,13,Jackson Thomas '15,Portland State University,144
A,14,Mary (Liza) Holtz '13,University of Puget Sound,160
