Division,Placement,Skipper,Team,Total Score
B,1,Ben Weigel '14,Tufts University,38
B,2,Connor Needham '14,Roger Williams University,45
B,3,Laura Cuccio '14,University of Vermont,53
B,4,Benjamin Mende '13,Bowdoin College,61
B,5,Cameron Barclift '14,Tufts University,62
B,6,Cameron Fraser '14,Boston University,63
B,7,Alexander Gestal '11,Boston College,69
B,8,Ben Lamont '14,Harvard University,71
B,9,Omar Abudayyeh '12,Massachusetts Institute of Technology,87
B,10,Ian Acker '11 *,Wellesley College,119
B,11,Cassie Morello '11 *,Bentley University,132
B,12,Lillian Nelson '15,Northeastern University,136
