Division,Placement,Skipper,Team,Total Score
B,1,Daniel Perkins '11,Boston University,43
B,2,Willem Sandberg '14,Tufts University,45
B,3,Eric Decesar '11,Salve Regina University,63
B,4,William Howard '14,U. S. Coast Guard Academy,70
B,5,Mike Bloomstine '13,Providence College,78
B,6,Martin McDonald '12,Dartmouth College,106
B,7,Tevis Nichols '12,Massachusetts Institute of Technology,107
B,8,Sarah Fiske '13,Bowdoin College,109
B,9,Matthew Butcka '12,Maine Maritime Academy,115
B,10,Richard Meisenbach '10,University of Vermont,115
B,11,Ben Lamont '14,Harvard University,125
B,12,Ryan White '11,Northeastern University,129
B,13,John Fonte '12,Brandeis University,166
B,14,Peter Manning '13,Wellesley College,201
