Division,Placement,Skipper,Team,Total Score
B,1,Ryan Mullins '13,Boston College,38
B,2,Marlena Fauer '14,Yale University,51
B,3,Timothy Scanlon '12,Dartmouth College,53
B,4,Mike Bloomstine '13,Providence College,65
B,5,T. Max Bulger '13,Tufts University,71
B,6,Trevor Burd '12,Boston University,73
B,7,Robert Lippincott '14,Salve Regina University,79
B,8,Jessica Claflin '13,Brown University,82
B,9,Tom Peabody '14,Bowdoin College,102
B,10,John Duncan '13,University of Vermont,118
B,11,Zachary O'Brien '13,University of Rhode Island,134
B,12,Alan Sutton '14,Middlebury College,156
B,13,Andrew Smith '14,Massachusetts Maritime Academy,161
B,14,none,Maine Maritime Academy,195
