Division,Placement,Skipper,Team,Total Score
B,1,John Giuliano '11,University of Connecticut,27
B,2,Tommy Holmberg '13,Bates College,37
B,3,Ryan White '11,Northeastern University,51
B,4,Richard Graef '14,Massachusetts Maritime Academy,56
B,5,Justin Marks '14,University of New Hampshire,69
B,6,Jack Kerby-Miller '14,Middlebury College,75
B,7,Christopher Hulse '12,Maine Maritime Academy,83
B,8,Molly Haley '13,Wesleyan University,85
B,9,Nick Belsito '13,Amherst College,85
B,10,Meghan Breslin-Jewer '11,Brandeis University,104
B,11,Kim Parker '13 *,Mitchell College,125
B,12,John Madeira '14,Colby College,139
B,13,none,Holy Cross College,168
