Division,Placement,Skipper,Team,Total Score
A,1,Anne Haeger '12,Boston College,16
A,2,Emily Lambert '12,Harvard University,33
A,3,Claire Dennis '13,Yale University,35
A,4,Amy Hawkins '12,University of Rhode Island,45
A,5,Elizabeth Barry '11,Brown University,46
A,6,Atlantic Brugman '13,Connecticut College,46
A,7,Krysta Rohde '11,U. S. Coast Guard Academy,50
A,8,Phoebe Sprague '11,Bowdoin College,64
A,9,Natalie Salk '13,Tufts University,66
A,10,Alexandra Arntsen '12,University of Vermont,67
A,11,Chandler Salisbury '13,Dartmouth College,78
A,12,Katii Gullick '12,Massachusetts Institute of Technology,81
A,13,Erica Lush '14,Boston University,103
A,14,Andrea Verdeja '14,Brandeis University,111
