Division,Placement,Skipper,Team,Total Score
B,1,Michael Marshall '11,Connecticut College,59
B,2,William Bowman '14,Boston College,81
B,3,Jordan Factor '14,University of Vermont,91
B,4,Willem Sandberg '14,Tufts University,93
B,5,Tyler Rice '14,Brown University,99
B,6,Wells Bacon '11,Connecticut College,110
B,7,George Saunders '12,Roger Williams University,117
B,8,Conor Lodge '14,Northeastern University,143
B,9,Elizabeth Whipple '12,Connecticut College,145
B,10,Sky Adams '14,Brown University,153
B,11,Jacob Tronaas '12,U. S. Coast Guard Academy,158
B,12,John Giuliano '11,University of Connecticut,160
B,13,William Cotta '11,U. S. Coast Guard Academy,178
B,14,John Joseph '12,Maine Maritime Academy,182
B,15,William Howard '14,U. S. Coast Guard Academy,185
B,16,Jack Kerby-Miller '14,Middlebury College,243
B,17,William Feldman '14,Yale University,252
B,18,Reilly Bergin-Pugh '14 *,Bates College,297
