Division,Placement,Skipper,Team,Total Score
A,1,Nathaniel Walden '12,University of Notre Dame,24
A,2,William Kyle '14,Bowling Green State University,25
A,3,Adam Gilbertson '13,Ohio State University,31
A,4,Micheal Pepa '14 *,Miami University,35
A,5,William Weible '13,Wittenberg University,44
A,6,Rachel Bennung '12,Penn State University,50
A,7,Scott Marriott '12,University of Toledo,57
A,8,Mike Harmon '13,Bowling Green State University,63
A,9,Halle Minshall '11,Denison University,66
A,10,Evan Graves '13,Ohio University,66
A,11,Erica Deimel '?? *,John Carroll University,76
A,12,none,Kenyon College,89
