Division,Placement,Skipper,Team,Total Score
B,1,none,University of California at Berkeley,17
B,2,none,Stanford University,18
B,3,none,California Maritime Academy,21
B,4,none,Cal Poly University S.L.O.,26
B,5,none,California State University Monterey Bay,41
B,6,none,Santa Clara University,43
B,7,none,University of California at Santa Cruz,44
B,8,none,University of California at Davis,59
B,9,none,University of California at Berkeley,60
B,10,none,California State University Monterey Bay,69
B,11,none,Cal Poly University S.L.O.,71
B,12,none,University of California at Berkeley,84
B,13,none,Santa Clara University,84
