Division,Placement,Skipper,Team,Total Score
A,1,Cy Thompson '11,Roger Williams University,55
A,2,Joseph Morris '12,Yale University,55
A,3,Zachary Marks '11,University of South Florida,56
A,4,Michael Menninger '11,St. Mary's College of Maryland,58
A,5,Tyler Sinks '11,Boston College,62
A,6,Nicholas Voss '12,University of Miami,71
A,7,David Thompson '11,Hobart and William Smith Colleges,76
A,8,Hidde Van Der Molen '14,Eckerd College,78
A,9,Shawn Murray '12,SUNY Maritime College,94
A,10,Joseph Kutschenreuter '12,University of Wisconsin,107
A,11,Matthew Carmody '11,University of Rhode Island,116
A,12,Ryan Sullivan '12,University of California at Santa Barbara,118
A,13,Stephen Lue '12,University of Southern California,126
A,14,Michael Whitford '12,Washington College,133
A,15,Philip Gordon '12,University of Oregon,139
A,16,Scott Proctor '11,University of Texas,166
A,17,Eric DeFeo '12,Northwestern University,173
A,18,Patrick Farrell '13,Marquette University,204
