Division,Placement,Skipper,Team,Total Score
A,1,Sean Andrew '11,University of Connecticut,45
A,2,Conor Lodge '14,Northeastern University,47
A,3,David Pierce '12,Bates College,54
A,4,Tyler Black '11,Amherst College,57
A,5,Neal Drake '12,University of New Hampshire,61
A,6,Michael Reney '13,Massachusetts Maritime Academy,70
A,7,John McGlynn '13,Wesleyan University,74
A,8,Andrea Verdeja '14,Brandeis University,83
A,9,Nicholas Dragone '14,Middlebury College,89
A,10,D. Hourihan '11,Colby College,98
A,11,Matthew Butcka '12,Maine Maritime Academy,125
A,12,Alex Hering '13,Mitchell College,133
A,13,none,Holy Cross College,168
