Division,Placement,Skipper,Team,Total Score
B,1,Brendan Boylan '13,University of Wisconsin,9
B,2,Drake Lundeen '14,University of Minnesota,20
B,3,Matthew Graham '13,University of Michigan,22
B,4,Aras Karaitis '12,Western Michigan University,28
B,5,Adelaide Davis '13,University of Wisconsin,29
B,6,Dustin Domer '13,University of Illinois - Chicago,31
B,7,David Kluger '12,Northwestern University,36
B,8,Peter Roehmholdt '14,University of Notre Dame,54
B,9,Alexander Brackman '11,Marquette University,59
B,10,Kevin Condit '13,University of Notre Dame,66
B,11,Kevan Lee Lum '14,University of Illinois,68
B,12,Elizabeth Kinney '11,Northern Michigan University,70
B,13,Brand Koster '12,University of Michigan,88
B,14,Ellie Youngblood '12 *,Carleton College,88
B,15,Riley Moran '14,University of Michigan,90
B,16,Marvin Gomez '12,Robert Morris University Illinois,90
B,17,Christian Herwig '14 *,University of Chicago,100
B,18,Kristen Rathbun '14,Purdue University,103
