Division,Placement,Skipper,Team,Total Score
A,1,Ben Spector '13,College of Charleston,14
A,2,Emily Maxwell '11,Boston College,47
A,3,Matthew Schon '11,Salve Regina University,49
A,4,Andrew Jones '11,University of South Florida,50
A,5,Alexander Sachs '12,Fordham University,56
A,6,Andrew Kurzrok '11,Yale University,75
A,7,Robert Savoie '14,Eckerd College,79
A,8,Harrison Cabiness '12,Clemson University,82
A,9,William McIvor '12,Hamilton College,101
A,10,Timothy Lorenzen '12,Williams College,109
A,11,Alex Lubben '13,Northwestern University,135
