Division,Placement,Skipper,Team,Total Score
A,1,Eliza Richartz '13,Stanford University,27
A,2,none,University of California at San Diego,31
A,3,Kelsey Rupp '12,University of Southern California,48
A,4,Stephen Lue '12,University of Southern California,53
A,5,Sarah Mace '14,Stanford University,55
A,6,Judge Ryan '14,University of California at Los Angeles,78
A,7,Patrick Taylor '12,Western Washington University,86
A,8,Matt Foster '11,University of California at Santa Barbara,87
A,9,Brandon Wood '14,Santa Clara University,91
A,10,Andrew Morton '11,University of California at Los Angeles,105
A,11,Trevor Moseley '13,Chapman University,106
A,12,Brittany Hirsch '13,University of California at Davis,109
A,13,none,University of California at Irvine,111
A,14,Dustin Durant '12,California State University Long Beach,114
A,15,Matthew Van Rensselaer '13,California Maritime Academy,114
A,16,Ian Reeves '12,Western Washington University,119
A,17,Logan Swartz '11,University of California at Santa Barbara,124
A,18,Cara Kuhlman '11,University of Oregon,129
A,19,Bradley Schoch '11,California State University Monterey Bay,130
A,20,Andrew Domingos '11,California State University Channel Islands,133
A,21,Bryan Rust '11,Western Washington University,133
A,22,Erik Lund '14,Cal Poly University S.L.O.,141
A,23,Michael Lazzaro '12,University of California at Davis,167
A,24,Nora Brackbill '13,University of California at Los Angeles,169
A,25,Michael Rolfes '12,Chapman University,195
A,26,Joshua Kew '12,University of California at Berkeley,198
A,27,Hanna Miller '15,California State University Monterey Bay,203
A,28,none,University of California at San Diego,210
A,29,Donald Foster '14,California Maritime Academy,233
