Division,Placement,Skipper,Team,Total Score
B,1,Austen Anderson '12,Hobart and William Smith Colleges,46
B,2,Andrew Sommer '13,Massachusetts Institute of Technology,47
B,3,Samuel Stokes '12,College of Charleston,60
B,4,William Haeger '14,Tufts University,62
B,5,John Stokes '11,Harvard University,73
B,6,Kevin Laube '14,Stanford University,74
B,7,John Wallace '14,St. Mary's College of Maryland,77
B,8,Matthew Wefer '14,Dartmouth College,89
B,9,Ted Green '13,SUNY Maritime College,91
B,10,Devin Laviano '13,U. S. Naval Academy,91
B,11,Alex Cook '13,Boston College,91
B,12,Johnny Norfleet '13,University of Vermont,98
B,13,Dillon Paiva '13,Old Dominion University,98
B,14,Evan Siepert '13,U. S. Merchant Marine Academy,112
B,15,Mildred Conroy '12,Washington College,139
B,16,SEAN Ross '12,University of South Florida,140
B,17,Alden Sonnenfeldt '13,Cornell University,143
