Division,Placement,Skipper,Team,Total Score
A,1,Claire Dennis '13,Yale University,34
A,2,Elizabeth Barry '11,Brown University,38
A,3,Krysta Rohde '11,U. S. Coast Guard Academy,38
A,4,Amy Hawkins '12,University of Rhode Island,42
A,5,Sydney Bolger '12,Georgetown University,55
A,6,Hannah Tuson-Turner '11,University of Hawaii,56
A,7,Abby Featherstone '13,University of South Florida,61
A,8,Emily Lambert '12,Harvard University,64
A,9,Stephanie Roble '11,Old Dominion University,65
A,10,Lara Dallman-Weiss '11,Eckerd College,79
A,11,Ashley Hobson '13,University of California at Irvine,82
A,12,Ryann Hall '11,Fordham University,85
A,13,Amanda Johnson '11,University of Pennsylvania,85
A,14,Leila Whitney '13,Portland State University,111
A,15,Marissa Lihan '14,U. S. Naval Academy,113
A,16,Allison Prange '11,University of Minnesota,118
A,17,Keely Scates '12,University of California at Santa Barbara,118
A,18,Rachel Barch '13,University of Michigan,130
