Division,Placement,Skipper,Team,Total Score
B,1,Clark Hayes '11,U. S. Naval Academy,103
B,2,Mac Mace '13,College of Charleston,114
B,3,Christopher Segerblom '14,Yale University,115
B,4,Amy Hawkins '12,University of Rhode Island,130
B,5,Scott Furnary '11,Georgetown University,131
B,6,Sean Bouchard '12,Roger Williams University,132
B,7,Nicholas Voss '12,University of Miami,135
B,8,Victor Diaz De Leon '14,St. Mary's College of Maryland,149
B,9,Austen Anderson '12,Hobart and William Smith Colleges,149
B,10,Brendan Kopp '12,Harvard University,155
B,11,Nick Aswad '11,U. S. Merchant Marine Academy,164
B,12,Kevin Laube '14,Stanford University,195
B,13,Johnny Norfleet '13,University of Vermont,211
B,14,Daniel Perkins '11,Boston University,214
B,15,Will Stocke '13,University of South Florida,221
B,16,Scott Hoffmann '14,Old Dominion University,222
B,17,Robert Lippincott '14,Salve Regina University,225
B,18,Nicolas Russo-Larsson '12,Tufts University,234
B,19,Amanda Johnson '11,University of Pennsylvania,252
