Division,Placement,Skipper,Team,Total Score
A,1,Peter Pellegrini '12,Salve Regina University,27
A,2,Steven Pelissier '14,University of Vermont,32
A,3,Matthew Schon '11,Salve Regina University,39
A,4,Cecilia Strombeck '11,Brown University,50
A,5,Timothy Scanlon '12,Dartmouth College,57
A,6,T. Max Bulger '13,Tufts University,62
A,7,Jacob Tronaas '12,U. S. Coast Guard Academy,67
A,8,Ian Gilchrist '11,Bates College,78
A,9,Angus Page '12,Wesleyan University,88
A,10,Tyler Black '11,Amherst College,89
A,11,Alexander Rudkin '14,Roger Williams University,90
A,12,Zachary O'Brien '13,University of Rhode Island,101
