Division,Placement,Skipper,Team,Total Score
A,1,Philip Alley '12,Cornell University,34
A,2,Peter Soosalu '12,Queen's University,39
A,3,Billy Hines '12,Columbia University,45
A,4,Jeffrey Gordon '13,Colgate University,82
A,5,Alexander Lovo '11,U. S. Military Academy,96
A,6,James Codega '14,Webb Institute,96
A,7,William McIvor '12,Hamilton College,100
A,8,Lilian Neville '12,Rensselaer Polytechnic Institute,106
A,9,Roy Ingham '13,Rochester Institute of Technology,112
A,10,Nick Ventrilla '12,University of Buffalo,127
A,11,Alexandre Gareau '11,University of Ottawa,145
A,12,Andrew Murphy '14,Syracuse University,148
A,13,Nicholas Troche '11,University of Rochester,155
A,14,Caitlin Hoey '14,Skidmore College,181
