Division,Placement,Skipper,Team,Total Score
A,1,Tyler Sinks '11,Boston College,78
A,2,Samuel Ingham '11,U. S. Coast Guard Academy,102
A,3,Fred Strammer '11,Brown University,114
A,4,Joseph Kutschenreuter '12,University of Wisconsin,116
A,5,Ben Greenfield '11,Boston University,128
A,6,Sam Padnos '11,Hobart and William Smith Colleges,162
A,7,William Haeger '14,Tufts University,165
A,8,Matthew Carmody '11,University of Rhode Island,179
A,9,Zachary Marks '11,University of South Florida,185
A,10,Johnny Norfleet '13,University of Vermont,187
A,11,Rob Struckett '12,Yale University,187
A,12,Peter Miller '13,Connecticut College,188
A,13,John Stokes '11,Harvard University,192
A,14,Michael Whitford '12,Washington College,195
A,15,Alexander Sachs '12,Fordham University,211
A,16,Eamon Glackin '12,Massachusetts Institute of Technology,214
A,17,William Ricketson '11,George Washington University,249
A,18,Nicholas Kaschak '12,University of California at Santa Barbara,262
A,19,Schuyler Hemmerdinger '12,Tulane University,305
