Division,Placement,Skipper,Team,Total Score
B,1,Emily Dellenbaugh '12,Brown University,48
B,2,Natalie Salk '13,Tufts University,82
B,3,Briana Provancha '12,Boston College,95
B,4,Emily Billing '13,Yale University,95
B,5,Kelsey Wheeler '14,Dartmouth College,96
B,6,Sarah Mace '14,Stanford University,103
B,7,Rachael Silverstein '11,University of South Florida,104
B,8,Elizabeth Whipple '12,Connecticut College,113
B,9,Jennifer Proctor '11,U. S. Coast Guard Academy,114
B,10,Kimberly Kaull '13,University of Vermont,116
B,11,Kelly Crane '11,Hobart and William Smith Colleges,128
B,12,Killian Corbishley '14,U. S. Naval Academy,150
B,13,Chanel Miller '14,University of Rhode Island,159
B,14,Kayla McComb '13,St. Mary's College of Maryland,160
B,15,Morgan Russom '14,Harvard University,193
B,16,Solvig Sayre '14,Eckerd College,195
B,17,Christina Johns '13,University of Pennsylvania,201
