Division,Placement,Skipper,Team,Total Score
B,1,Taylor Canfield '11,Boston College,40
B,2,Christopher Segerblom '14,Yale University,48
B,3,Alec Anderson '13,Roger Williams University,53
B,4,Amy Hawkins '12,University of Rhode Island,67
B,5,David Hernandez '12,University of Miami,80
B,6,SEAN Ross '12,University of South Florida,80
B,7,George Kutschenreuter '15,University of Wisconsin,85
B,8,Austen Anderson '12,Hobart and William Smith Colleges,88
B,9,Megan Magill '11,St. Mary's College of Maryland,93
B,10,Wesley Byrne '13,Eckerd College,97
B,11,Ted Green '13,SUNY Maritime College,101
B,12,Elliot Drake '12,University of Oregon,121
B,13,Mildred Conroy '12,Washington College,125
B,14,Cameron Hutcheson '14,University of Southern California,138
B,15,Nicholas Kaschak '12,University of California at Santa Barbara,142
B,16,Caleb Cunningham '12,University of Texas,164
B,17,Geoff Pedrick '12,Northwestern University,179
B,18,David Johnston '14,Marquette University,184
