Division,Placement,Skipper,Team,Total Score
B,1,Kyle Carney '13,Salve Regina University,36
B,2,none,Bowdoin College,41
B,3,none,Brown University,50
B,4,Kevin Cassidy '11,Providence College,53
B,5,none,Roger Williams University,78
B,6,none,University of Vermont,79
B,7,none,University of Rhode Island,99
B,8,none,U. S. Coast Guard Academy,103
B,9,none,Maine Maritime Academy,111
B,10,Otis Munroe '12,Brandeis University,115
B,11,none,Yale University,130
B,12,none,University of Connecticut,158
B,13,none,Northeastern University,178
B,14,none,Wesleyan University,178
B,15,none,Massachusetts Maritime Academy,178
B,16,none,Johnson and Wales University,181
B,17,none,Dartmouth College,247
B,18,none,Mitchell College,247
