Division,Placement,Skipper,Team,Total Score
A,1,Charlie Buckingham '11,Georgetown University,37
A,2,Alan Palmer '11,Harvard University,42
A,3,Robert Vann '11,U. S. Naval Academy,65
A,4,Fred Strammer '11,Brown University,70
A,5,Jackson Benvenutti '11,College of Charleston,79
A,6,Mateo Vargas '14,Stanford University,81
A,7,William Haeger '14,Tufts University,83
A,8,Judge Ryan '14,University of California at Los Angeles,94
A,9,Atlantic Brugman '13,Connecticut College,100
A,10,Stephanie Roble '11,Old Dominion University,115
A,11,Max Famiglietti '13,University of Florida,128
A,12,Patrick Taylor '12,Western Washington University,133
A,13,Matthew Thompson '11,University of Minnesota,154
A,14,Matthew Graham '13,University of Michigan,156
A,15,Vincent Andrews '11,Cornell University,165
A,16,Colin Feik '13,Texas A&M University,170
A,17,Schuyler Hemmerdinger '12,Tulane University,187
A,18,Anthony Julian '11,Ohio State University,196
