Division,Placement,Skipper,Team,Total Score
B,1,Daniel Perkins '11,Boston University,36
B,2,Tyler Rice '14,Brown University,36
B,3,Bo McClatchy '13,Dartmouth College,37
B,4,Ryan Mullins '13,Boston College,37
B,5,Jennifer Proctor '11,U. S. Coast Guard Academy,47
B,6,Robert Lippincott '14,Salve Regina University,53
B,7,Willem Sandberg '14,Tufts University,56
B,8,Matthew Paige '13,Roger Williams University,59
B,9,Emily Billing '13,Yale University,60
B,10,Bradley Abbott '13,University of Vermont,75
B,11,Ryan Byrne '13,Harvard University,75
B,12,Katherine Doble '13,Bowdoin College,82
B,13,David Hill '15,Northeastern University,89
B,14,Mike Bloomstine '13,Providence College,103
B,15,John Fonte '12,Brandeis University,119
B,16,Thunder Shiviah '14 *,Wellesley College,124
