Division,Placement,Skipper,Team,Total Score
B,1,Hidde Van Der Molen '14,Eckerd College,43
B,2,Cameron Hall '13,College of Charleston,48
B,3,William Heausler '13,University of Florida,54
B,4,none,University of California at Santa Barbara,60
B,5,Karl Haelsig '14,St. Mary's College of Maryland,69
B,6,James Allsopp '11,U. S. Naval Academy,75
B,7,Daniel Eichler '13,Georgetown University,79
B,8,James Simmons '13,University of Rhode Island,80
B,9,Samuel Bedinger '13,Washington College,82
B,10,Miles Martschink '12,Old Dominion University,94
B,11,Krysta Rohde '11,U. S. Coast Guard Academy,95
B,12,George Kutschenreuter '15,University of Wisconsin,104
B,13,Adam Matyi-Szabo '14,Clemson University,124
B,14,Shreyas Kousik '13,Georgia Tech,150
