Division,Placement,Skipper,Team,Total Score
A,1,Judge Ryan '14,University of California at Los Angeles,33
A,2,Sean Kelly '12,California Maritime Academy,34
A,3,Mateo Vargas '14,Stanford University,37
A,4,Ryan Sullivan '12,University of California at Santa Barbara,53
A,5,Stephen Lue '12,University of Southern California,68
A,6,Jack Porter '11,University of California at Irvine,74
A,7,Zachary Hester '10,University of Hawaii,85
A,8,Cody Shevitz '12,University of California at Berkeley,91
A,9,Brandon Wood '14,Santa Clara University,94
A,10,Eric Alamillo '13,University of California at San Diego,109
A,11,Thomas Maher '12,Cal Poly University S.L.O.,114
A,12,Trevor Moseley '13,Chapman University,140
