Division,Placement,Skipper,Team,Total Score
A,1,Ryan Mullins '13,Boston College,39
A,2,James Altreuter '11,Tufts University,47
A,3,Trevor Burd '12,Boston University,77
A,4,Phoebe Sprague '11,Bowdoin College,78
A,5,Max Rollins '12,Connecticut College,91
A,6,Hunter Mumma '12,University of Vermont,94
A,7,Tom Peabody '14,Bowdoin College,108
A,8,Tyler Black '11,Amherst College,113
A,9,Nick Waldo '13,Harvard University,123
A,10,Ian Paice '13,Boston University,126
A,11,David Pierce '12,Bates College,128
A,12,Erica Lush '14,Boston University,141
A,13,Neal Drake '12,University of New Hampshire,159
A,14,Max Fleischfresser '14,Maine Maritime Academy,176
A,15,Matthew Wood '14,Northeastern University,204
