Division,Placement,Skipper,Team,Total Score
A,1,Ben Greenfield '11,Boston University,23
A,2,Alex Cook '13,Boston College,26
A,3,Emily Dellenbaugh '12,Brown University,44
A,4,Connor Needham '14,Roger Williams University,55
A,5,Quentin Chafee '11,University of Vermont,55
A,6,Andrew Meleny '13 *,Tufts University,59
A,7,Bernie Roesler '12,Dartmouth College,60
A,8,Kyle Carney '13,Salve Regina University,63
A,9,Max Nickbarg '14,Yale University,65
A,10,Colin Santangelo '11,Harvard University,69
A,11,Conor Lodge '14,Northeastern University,78
A,12,Krysta Rohde '11,U. S. Coast Guard Academy,80
A,13,Peter Edmunds '14,Bowdoin College,83
A,14,Kevin Cassidy '11,Providence College,95
A,15,Jared Dunn '13,Brandeis University,110
A,16,none,Wellesley College,128
