Division,Placement,Skipper,Team,Total Score
B,1,SEAN Ross '12,University of South Florida,40
B,2,Adam Pokras '14,University of Hawaii,41
B,3,Matthew Van Rensselaer '13,California Maritime Academy,59
B,4,Cameron Hutcheson '14,University of Southern California,62
B,5,Rex Cameron '12,University of California at Irvine,64
B,6,Benjamin Pedrick '11,Stanford University,69
B,7,Logan Swartz '11,University of California at Santa Barbara,70
B,8,Brandon Wood '14,Santa Clara University,74
B,9,Joshua Kew '12,University of California at Berkeley,80
B,10,Oscar Jasklowski '11,University of California at Los Angeles,83
B,11,Ryan Lee '12,University of California at Davis,85
B,12,Madeline Kennedy '14,University of Hawaii,86
B,13,Shane Young '14,California State University Long Beach,103
B,14,Matthew Nguyen '12,University of California at San Diego,103
B,15,Philip Gordon '12,University of Oregon,107
B,16,Dane Butera '12,Chapman University,133
B,17,Brooke Sharp '11,University of California at San Diego,134
B,18,Caitlin Beavers '12,University of California at Santa Barbara,145
B,19,none,University of California at Santa Cruz,152
B,20,none,Cal Poly University S.L.O.,153
B,21,Ashley Vincent '12,Western Washington University,155
B,22,Zachary Haney '11,California State University Monterey Bay,155
B,23,Alex Waldron '13,Western Washington University,168
B,24,Thomas Stewart '11,University of Washington,184
B,25,Marissa Paulling '11,University of Oregon,189
B,26,Hazel Mahony '11,University of Texas,190
B,27,John Elam '11,University of Puget Sound,202
B,28,Emelia Pelliccio '13,University of California at Los Angeles,203
B,29,Mitchell Mclean '12,Portland State University,212
B,30,Nick Heymer '11,Purdue University,229
B,31,none,California State University Channel Islands,257
B,32,none,University of California at Berkeley,264
