Division,Placement,Skipper,Team,Total Score
A,1,Sydney Bolger '12,Georgetown University,42
A,2,Amy Hawkins '12,University of Rhode Island,43
A,3,Atlantic Brugman '13,Connecticut College,44
A,4,Megan Magill '11,St. Mary's College of Maryland,46
A,5,Anne Haeger '12,Boston College,52
A,6,Elizabeth Barry '11,Brown University,52
A,7,Stephanie Roble '11,Old Dominion University,53
A,8,Claire Dennis '13,Yale University,55
A,9,Krysta Rohde '11,U. S. Coast Guard Academy,62
A,10,Emily Lambert '12,Harvard University,63
A,11,Corey Hall '12,College of Charleston,68
A,12,Lara Dallman-Weiss '11,Eckerd College,80
A,13,Abby Featherstone '13,University of South Florida,82
A,14,Caroline Patten '11,Hobart and William Smith Colleges,83
A,15,Erika Vranizan '12,Western Washington University,86
A,16,Christine Porter '11,University of Wisconsin,91
A,17,Eliza Richartz '13,Stanford University,91
A,18,Mackenzie Milne '13,Tulane University,104
