Division,Placement,Skipper,Team,Total Score
B,1,Ian Reeves '12,Western Washington University,26
B,2,Casey Pruitt '13,Western Washington University,32
B,3,Robert Berry '12 *,Lewis and Clark College,50
B,4,Thomas Stewart '11,University of Washington,52
B,5,Phoebe Gilday '14,University of Victoria,71
B,6,Marissa Paulling '11,University of Oregon,85
B,7,John Elam '11,University of Puget Sound,93
B,8,Sara Welsh '12,Western Washington University,99
B,9,Sean Fleming '13,University of British Columbia,105
B,10,Taisuke Kamoshita '11,University of Oregon,113
B,11,Mitchell Mclean '12,Portland State University,114
B,12,Samuel Maritz '13,University of Puget Sound,128
B,13,Brianne Busey '14,Portland State University,144
B,14,none,Western Washington University,180
