Division,Placement,Skipper,Team,Total Score
B,1,Alfred Robbins '12,Texas A&M University at Galveston,12
B,2,Caitlynn Taylor '11,University of Texas,14
B,3,Mackenzie Milne '13,Tulane University,17
B,4,Colin Feik '13,Texas A&M University,31
B,5,Ben Posey '16,University of South Alabama,32
B,6,James Hartman '14,University of Texas,38
B,7,Kerry Pelton '13,Texas A&M University,42
B,8,Robert Muller '12,University of New Orleans,46
B,9,Harrison Wicks '12,University of North Texas,48
B,10,Alvin Ly '12,Oklahoma City University,55
B,11,Travis Rice '12,Baylor University,68
B,12,Carmen Harrison '11,Oklahoma State University,83
B,13,Nicole Kwan '11,Rice University,84
B,14,Erin Sullivan '13 *,Loyola University of New Orleans,102
B,15,Michael Reams '13,University of Colorado at Boulder,114
B,16,Melissa Brown '14,University of Kansas,114
B,17,none,University of Central Oklahoma,134
B,18,none,University of Central Oklahoma,134
