Division,Placement,Skipper,Team,Total Score
B,1,George Kutschenreuter '15,University of Wisconsin,11
B,2,Ryan Seago '14,University of Michigan,32
B,3,Allison Prange '11,University of Minnesota,44
B,4,Geoff Pedrick '12,Northwestern University,46
B,5,Sydney Rush '12,Ohio State University,53
B,6,Patrick Farrell '13,Marquette University,57
B,7,Adam Flanders '14,University of Illinois,71
B,8,Jeffrey Miller '12,University of Notre Dame,75
B,9,Aras Karaitis '12,Western Michigan University,75
B,10,Peter Petersen VI '11,Michigan State University,86
