Division,Placement,Skipper,Team,Total Score
A,1,none,Brown University,12
A,2,none,University of Connecticut,30
A,3,none,Roger Williams University,35
A,4,none,Tufts University,38
A,5,none,Providence College,42
A,6,none,Connecticut College,42
A,7,none,Bowdoin College,47
A,8,none,University of Rhode Island,54
A,9,none,Northeastern University,86
A,10,none,Colby College,87
A,11,none,Bentley University,89
A,12,none,Boston College,90
A,13,none,University of New Hampshire,96
A,14,none,Johnson and Wales University,100
A,15,none,Wesleyan University,115
A,16,none,Maine Maritime Academy,144
A,17,none,Yale University,144
