Division,Placement,Skipper,Team,Total Score
B,1,Gabriel Salk '14,Connecticut College,38
B,2,Andrew Meleny '13 *,Tufts University,40
B,3,Cameron Fraser '14,Boston University,40
B,4,Alexander Gestal '11,Boston College,79
B,5,Sarah Fiske '13,Bowdoin College,87
B,6,Ames Lyman '14,Harvard University,100
B,7,Jacob Waldman '13,Boston University,102
B,8,Benjmain Berg '12,Bowdoin College,111
B,9,Laura Cuccio '14,University of Vermont,112
B,10,Christopher Cason '11,Bates College,134
B,11,Elizabeth Glivinski '14,Boston University,136
B,12,Nick Belsito '13,Amherst College,156
B,13,Benjamin King '14,Maine Maritime Academy,176
B,14,Justin Marks '14,University of New Hampshire,182
B,15,Moussa Diolombi '15,Northeastern University,200
