Division,Placement,Skipper,Team,Total Score
A,1,Emily Lambert '12,Harvard University,66
A,2,Sydney Bolger '12,Georgetown University,70
A,3,Anne Haeger '12,Boston College,79
A,4,Stephanie Roble '11,Old Dominion University,81
A,5,Marlena Fauer '14,Yale University,82
A,6,Caroline Patten '11,Hobart and William Smith Colleges,99
A,7,Atlantic Brugman '13,Connecticut College,116
A,8,Corey Hall '12,College of Charleston,122
A,9,Emily Dellenbaugh '12,Brown University,125
A,10,Hannah Tuson-Turner '11,University of Hawaii,130
A,11,Megan Magill '11,St. Mary's College of Maryland,134
A,12,Krysta Rohde '11,U. S. Coast Guard Academy,140
A,13,Eliza Richartz '13,Stanford University,147
A,14,Catherine Swanson '11,Tufts University,149
A,15,Killian Corbishley '14,U. S. Naval Academy,199
A,16,Christine Porter '11,University of Wisconsin,207
A,17,Linda Codega '13,University of Virginia,224
A,18,none,University of Michigan,226
