Division,Placement,Skipper,Team,Total Score
B,1,Patrick Clancy '10,Salve Regina University,17
B,2,Sky Adams '14,Brown University,41
B,3,Peter Hughes '11,Dartmouth College,41
B,4,Eric Decesar '11,Salve Regina University,44
B,5,Ben Weigel '14,Tufts University,47
B,6,William Simon '14,U. S. Coast Guard Academy,64
B,7,Francis Meisenbach '?? *,University of Vermont,65
B,8,Ian Hollerbach '14,Roger Williams University,67
B,9,Christopher Cason '11,Bates College,83
B,10,Douglas Young '12,University of Rhode Island,85
B,11,Marco Catipovic '14,Amherst College,108
B,12,Noah Langholz '13 *,Wesleyan University,118
