Division,Placement,Skipper,Team,Total Score
A,1,Christopher Fuller '12,University of Washington,33
A,2,Bryan Rust '11,Western Washington University,33
A,3,Evan Rankin '12,University of Victoria,62
A,4,Sara Welsh '12,Western Washington University,62
A,5,Paul Foley '15,Western Washington University,69
A,6,Mike Knape '12,University of Puget Sound,77
A,7,Leila Whitney '13,Portland State University,92
A,8,Neil Roberts '16,University of British Columbia,98
A,9,Phoebe Gilday '14,University of Victoria,102
A,10,John Elam '11,University of Puget Sound,119
A,11,Mitchell Mclean '12,Portland State University,127
A,12,Alex Dodd '13,University of British Columbia,141
