Division,Placement,Skipper,Team,Total Score
B,1,Mac Mace '13,College of Charleston,60
B,2,Clark Hayes '11,U. S. Naval Academy,61
B,3,John Stokes '11,Harvard University,62
B,4,Chris Barnard '13,Georgetown University,62
B,5,Kevin Laube '14,Stanford University,69
B,6,Kevin Martland '14,Connecticut College,74
B,7,Massimo Soriano '12,Tufts University,89
B,8,Dillon Paiva '13,Old Dominion University,93
B,9,Colin Smith '13,Brown University,97
B,10,William Heausler '13,University of Florida,97
B,11,Philip Alley '12,Cornell University,110
B,12,Oscar Jasklowski '11,University of California at Los Angeles,134
B,13,Ryan Seago '14,University of Michigan,153
B,14,Allison Prange '11,University of Minnesota,154
B,15,Bryan Rust '11,Western Washington University,158
B,16,Philip Krause '13,Tulane University,175
B,17,Robert Long '12,Texas A&M University,197
B,18,Sydney Rush '12,Ohio State University,208
