Division,Placement,Skipper,Team,Total Score
A,1,Joseph Kutschenreuter '12,University of Wisconsin,15
A,2,Eric DeFeo '12,Northwestern University,32
A,3,Matthew Graham '13,University of Michigan,32
A,4,Matthew Thompson '11,University of Minnesota,45
A,5,Will Cyr '14,Michigan State University,48
A,6,Steven Catlin '11,Marquette University,65
A,7,Anthony Julian '11,Ohio State University,72
A,8,Charlie Trost '12,Western Michigan University,77
A,9,Nathaniel Walden '12,University of Notre Dame,80
A,10,Jamie Gay '11,University of Illinois,84
