Division,Placement,Skipper,Team,Total Score
C,1,Tommy Fink '13,Brown University,80
C,2,Atlantic Brugman '13,Connecticut College,107
C,3,James Simmons '13,University of Rhode Island,123
C,4,Leif Evensen '11,University of Wisconsin,134
C,5,Nicolas Russo-Larsson '12,Tufts University,135
C,6,William Bowman '14,Boston College,143
C,7,Will Stocke '13,University of South Florida,144
C,8,Ian Towill '14,Boston University,161
C,9,David Alfonso '14,Massachusetts Institute of Technology,163
C,10,Sam Fitzgerald '14,Washington College,163
C,11,Louis Padnos '14,Hobart and William Smith Colleges,163
C,12,William Howard '14,U. S. Coast Guard Academy,165
C,13,Willie McBride '12,University of California at Santa Barbara,167
C,14,Jason Michas '13,Harvard University,179
C,15,Kimberly Kaull '13,University of Vermont,207
C,16,Edward Titcomb '13,Fordham University,286
C,17,Philip Krause '13,Tulane University,297
C,18,Nathan Stevens '11,Yale University,299
C,19,Kathleen Hilton '12,George Washington University,308
