Division,Placement,Skipper,Team,Total Score
B,1,Tedd Himler '11,Harvard University,52
B,2,Emily Billing '13,Yale University,55
B,3,Lukas Edegran '13,U. S. Naval Academy,80
B,4,Michael Russom '13,University of Pennsylvania,97
B,5,Ian Liberty '14,St. Mary's College of Maryland,103
B,6,none,University of Vermont,125
B,7,Vincent Andrews '11,Cornell University,127
B,8,Ryan Pesch '12,Boston University,136
B,9,Conor Lodge '14,Northeastern University,140
B,10,Elizabeth Whipple '12,Connecticut College,140
B,11,T. Max Bulger '13,Tufts University,147
B,12,Brendan Hannon '11,Columbia University,152
B,13,Arthur Bailey IV '14,U. S. Merchant Marine Academy,165
B,14,Eric Schwarm '13,Roger Williams University,166
B,15,Anthony Pappenfus '13,Princeton University,241
B,16,Patrick Bowers '11,U. S. Military Academy,272
