Division,Placement,Skipper,Team,Total Score
B,1,Leah Mcritchie '12,Bowling Green State University,15
B,2,Maggie Junkin '11,Ohio State University,30
B,3,Samantha Maras '12,Miami University,31
B,4,Jacob Forney '14,University of Notre Dame,40
B,5,Nathan Hammond '11,Denison University,48
B,6,Liam McDonald McDonald '12,Wittenberg University,50
B,7,Hilary Rieman '13,Bowling Green State University,50
B,8,Jacob Snyder '13,Penn State University,59
B,9,Connor Kress '14,University of Toledo,73
B,10,Matthew Pirrello '13,Ohio University,78
B,11,none,Kenyon College,84
B,12,John Winstal '12 *,John Carroll University,95
