Division,Placement,Skipper,Team,Total Score
B,1,Emily Billing '13,Yale University,26
B,2,Emily Dellenbaugh '12,Brown University,32
B,3,Morgan Wilson '11,Old Dominion University,43
B,4,Chanel Miller '14,University of Rhode Island,44
B,5,Charlotte Dorris '11,Eckerd College,45
B,6,Morgan Russom '14,Harvard University,50
B,7,Jennifer Proctor '11,U. S. Coast Guard Academy,51
B,8,Rachael Silverstein '11,University of South Florida,55
B,9,Lauren Burke '12,Georgetown University,78
B,10,Madeline Kennedy '14,University of Hawaii,83
B,11,Killian Corbishley '14,U. S. Naval Academy,86
B,12,Christina Johns '13,University of Pennsylvania,100
B,13,Ellen Dubois '14,University of Michigan,102
B,14,Natalie Sinn '12,University of Minnesota,111
B,15,Caitlin Beavers '12,University of California at Santa Barbara,112
B,16,Kate Andersen '15,University of California at Irvine,114
B,17,Mia Cooper '14,Fordham University,118
B,18,Aldyn Brudie '13,Portland State University,122
